sim_id,w_r,h_si,doping,S,lambda,length,v_pi_V,v_pi_l_Vmm,loss_at_v_pi_dB_per_cm,C_at_v_pi_pF_per_cm,max_dphi_rad,cost,kappa
5.200000e+01,4.948000e-07,8.000000e-08,2.671000e+19,2.948000e-09,1.319000e-06,3.801000e-04,,9.502500e-01,8.336137e+04,,1.377542e+00,1.343192e+02
5.300000e+01,4.100000e-07,8.000000e-08,7.767000e+19,3.520000e-07,1.360000e-06,5.613000e-04,,1.403250e+00,6.654435e+04,,8.931152e-01,1.963570e+02
5.400000e+01,3.818000e-07,1.200000e-07,7.042000e+19,3.879000e-07,1.297000e-06,9.712000e-04,,2.428000e+00,8.786477e+04,,1.773392e+00,9.474617e+01
5.500000e+01,3.825000e-07,7.000000e-08,4.005000e+19,6.049000e-07,1.321000e-06,3.010000e-04,9.575402e-01,2.882196e-01,4.329919e+01,7.570275e+03,2.441941e+01,1.464264e+00
5.600000e+01,4.837000e-07,9.000000e-08,1.704000e+19,3.655000e-07,1.300000e-06,9.500000e-04,8.538847e-01,8.111905e-01,1.133841e+01,4.091126e+03,7.551131e+01,5.570407e-01
5.700000e+01,4.402000e-07,1.100000e-07,8.484000e+19,6.323000e-07,1.272000e-06,4.515000e-04,,1.128750e+00,1.037640e+05,,2.903560e-01,2.944641e+02
5.800000e+01,3.709000e-07,1.000000e-07,6.634000e+19,7.843000e-07,1.305000e-06,7.890000e-04,8.653618e-01,6.827705e-01,1.425279e+01,4.788812e+03,6.525672e+01,4.786794e-01
5.900000e+01,4.722000e-07,1.000000e-07,8.915000e+19,4.925000e-07,1.285000e-06,9.371000e-04,8.522857e-01,7.986769e-01,1.140876e+01,3.682627e+03,7.636093e+01,5.441392e-01
6.000000e+01,4.582000e-07,1.300000e-07,6.259000e+19,2.428000e-07,1.278000e-06,4.092000e-04,2.226925e+00,9.112578e-01,1.133570e+04,1.235841e+04,4.351508e+00,9.637407e+04
59,3.733992e-07,1.200000e-07,7.388325e+19,5.601680e-07,1.284226e-06,6.351647e-04,,1.587912e+00,9.533336e+04,,4.303440e-01,2.696116e+02
60,4.671531e-07,1.000000e-07,1.019248e+18,2.766136e-07,1.261066e-06,7.303725e-04,9.155797e-01,6.687142e-01,1.449332e+01,3.655176e+03,6.193198e+01,4.705673e-01
61,3.920638e-07,9.000000e-08,7.888077e+19,2.913398e-07,1.282739e-06,8.470323e-04,8.562562e-01,7.252766e-01,1.292466e+01,3.170145e+03,6.675908e+01,4.935035e-01
62,3.939830e-07,9.000000e-08,7.760781e+19,2.689829e-07,1.282392e-06,8.319308e-04,8.572380e-01,7.131627e-01,1.324212e+01,3.194552e+03,6.532645e+01,4.875361e-01
63,4.057217e-07,8.000000e-08,4.413584e+19,9.477594e-08,1.329984e-06,9.285338e-04,,2.321335e+00,7.890976e+04,,2.744167e+00,4.004107e+01
64,3.618735e-07,1.200000e-07,4.419600e+19,1.539538e-08,1.298162e-06,8.989034e-04,,2.247258e+00,9.117641e+04,,2.235913e+00,6.117945e+01
65,3.547523e-07,8.000000e-08,7.734174e+19,5.567912e-07,1.298652e-06,6.862344e-04,,1.715586e+00,9.043623e+04,,1.908706e+00,8.351288e+01
66,4.624790e-07,1.000000e-07,1.000000e+17,5.464216e-07,1.278565e-06,7.886770e-04,9.798025e-01,7.727477e-01,1.340881e+01,2.340520e+03,3.626474e+01,5.528445e-01
67,4.360388e-07,9.000000e-08,9.776536e+19,2.857865e-07,1.278165e-06,1.000000e-03,8.469886e-01,8.469886e-01,1.051691e+01,2.734703e+03,8.053445e+01,5.851267e-01
68,3.877791e-07,1.200000e-07,4.183453e+19,2.425175e-07,1.343899e-06,8.713805e-04,2.083429e+00,1.815459e+00,7.018367e+04,1.275910e+04,1.014044e+02,3.694313e+06
69,4.133636e-07,8.000000e-08,3.758374e+18,2.183155e-07,1.345608e-06,4.545218e-04,,1.136305e+00,7.439960e+04,,2.452733e+00,5.014510e+01
70,4.311826e-07,1.000000e-07,5.883692e+19,3.215207e-07,1.260000e-06,9.663619e-04,8.494493e-01,8.208755e-01,1.072374e+01,3.505998e+03,7.681323e+01,5.579345e-01
71,4.706898e-07,1.000000e-07,1.609918e+19,3.598351e-07,1.262842e-06,1.000000e-03,8.504147e-01,8.504147e-01,1.027158e+01,4.130449e+03,8.333531e+01,5.853725e-01
72,4.120785e-07,1.100000e-07,2.369869e+18,8.000000e-07,1.271318e-06,6.366100e-04,9.144049e-01,5.821193e-01,1.729414e+01,5.666649e+03,5.265632e+01,4.615195e-01
73,3.609870e-07,1.100000e-07,4.343432e+19,8.000000e-07,1.268647e-06,8.040226e-04,8.635861e-01,6.943427e-01,1.351429e+01,5.252331e+03,6.763716e+01,4.744553e-01
74,4.806243e-07,1.100000e-07,2.717471e+19,1.190763e-07,1.287360e-06,5.331266e-04,8.987184e-01,4.791307e-01,2.308318e+01,6.703646e+03,4.074806e+01,5.603214e-01
75,4.057084e-07,7.000000e-08,8.305664e+19,2.882053e-07,1.261975e-06,8.947633e-04,8.501557e-01,7.606882e-01,1.180237e+01,2.330414e+03,7.529213e+01,5.095245e-01
76,3.913979e-07,1.000000e-07,7.921195e+19,3.737848e-08,1.260000e-06,1.000000e-03,8.465030e-01,8.465030e-01,1.210777e+01,2.719625e+03,7.708504e+01,6.115457e-01
77,4.658968e-07,1.100000e-07,2.134181e+19,2.799067e-08,1.260000e-06,7.436848e-04,8.686399e-01,6.459943e-01,1.846332e+01,5.015934e+03,5.930934e+01,5.477865e-01
78,3.500000e-07,7.000000e-08,2.943707e+19,4.329210e-07,1.348855e-06,9.635679e-04,8.617422e-01,8.303471e-01,1.208188e+01,3.367543e+03,6.234124e+01,5.921123e-01
79,3.781969e-07,7.000000e-08,9.490266e+19,1.289919e-07,1.294313e-06,1.000000e-03,8.454105e-01,8.454105e-01,1.072384e+01,1.888679e+03,8.148365e+01,5.865538e-01
80,3.721733e-07,1.300000e-07,9.430528e+18,8.000000e-07,1.260000e-06,8.148901e-04,1.263495e+00,1.029610e+00,1.055637e+04,2.470009e+04,2.381502e+01,8.357847e+04
81,3.513596e-07,8.000000e-08,9.207494e+19,1.457146e-07,1.310397e-06,5.587583e-04,,1.396896e+00,8.215395e+04,,4.769305e-01,2.616184e+02
82,3.812446e-07,8.000000e-08,8.030869e+19,3.157891e-07,1.310610e-06,8.718247e-04,,2.179562e+00,8.527575e+04,,1.979820e+00,7.807775e+01
83,4.288406e-07,1.200000e-07,6.142782e+19,6.062095e-07,1.290456e-06,9.265689e-04,2.398194e+00,2.222092e+00,9.260872e+04,1.171072e+04,1.091736e+02,6.432285e+06
84,4.809227e-07,1.000000e-07,1.481949e+19,7.023525e-07,1.263290e-06,2.828569e-04,9.839347e-01,2.783128e-01,4.434942e+01,1.179932e+04,2.413733e+01,1.529374e+00
85,3.635071e-07,1.100000e-07,3.676427e+19,8.000000e-07,1.281469e-06,5.557494e-04,8.953839e-01,4.976090e-01,2.083179e+01,7.392366e+03,4.619538e+01,4.988029e-01
86,4.512350e-07,1.000000e-07,1.000000e+17,8.000000e-07,1.288779e-06,5.043608e-04,1.092044e+00,5.507840e-01,2.285514e+01,2.855412e+03,2.211187e+01,6.041222e-01
87,4.106733e-07,8.000000e-08,5.701411e+19,1.565495e-07,1.268195e-06,1.000000e-03,,2.500000e+00,1.102091e+05,,1.043284e+00,1.755236e+02
88,3.858532e-07,1.000000e-07,9.306207e+19,2.702712e-07,1.260000e-06,8.134151e-04,8.582711e-01,6.981307e-01,1.329022e+01,3.431947e+03,6.481398e+01,4.736431e-01
89,4.438157e-07,1.200000e-07,3.413993e+18,2.993046e-07,1.302122e-06,7.972874e-04,,1.993219e+00,8.890918e+04,,1.334997e+00,1.391676e+02
90,4.222146e-07,9.000000e-08,9.021460e+19,4.628497e-07,1.260000e-06,8.068482e-04,8.585761e-01,6.927406e-01,1.335316e+01,3.497636e+03,6.724726e+01,4.696528e-01
91,5.000000e-07,1.100000e-07,1.888160e+19,3.009868e-07,1.269914e-06,7.310627e-04,8.714393e-01,6.370768e-01,1.517315e+01,5.702114e+03,5.872905e+01,4.567751e-01
92,3.500000e-07,1.000000e-07,7.263486e+19,8.000000e-07,1.272332e-06,7.690012e-04,8.707183e-01,6.695834e-01,1.443764e+01,4.998769e+03,6.067244e+01,4.701734e-01
93,4.761362e-07,7.000000e-08,8.562950e+19,2.756038e-07,1.337845e-06,9.860767e-04,8.480699e-01,8.362619e-01,1.124850e+01,2.386533e+03,7.906155e+01,5.844303e-01
94,4.771293e-07,8.000000e-08,4.919118e+19,2.617623e-07,1.324306e-06,5.382746e-04,,1.345687e+00,8.082486e+04,,1.704281e+00,1.009345e+02
95,3.905529e-07,8.000000e-08,8.379807e+19,4.251915e-07,1.326645e-06,4.225545e-04,,1.056386e+00,7.931077e+04,,1.041526e+00,1.757593e+02
96,4.783344e-07,8.000000e-08,6.524376e+19,1.693397e-07,1.349260e-06,9.293743e-04,,2.323436e+00,6.944820e+04,,1.510958e+00,1.198641e+02
97,4.406413e-07,7.000000e-08,1.000000e+20,1.768204e-07,1.312702e-06,1.000000e-03,8.461059e-01,8.461059e-01,1.083692e+01,2.080613e+03,8.174831e+01,5.892057e-01
98,4.895618e-07,9.000000e-08,9.890698e+19,3.962446e-07,1.260000e-06,9.632836e-04,8.485076e-01,8.173534e-01,1.078131e+01,3.042651e+03,8.049407e+01,5.548242e-01
99,3.900716e-07,1.000000e-07,1.000000e+20,1.572220e-08,1.295000e-06,1.000000e-03,8.475034e-01,8.475034e-01,1.358943e+01,2.566378e+03,7.606787e+01,6.412878e-01
100,3.731435e-07,8.000000e-08,6.480973e+19,5.764163e-07,1.280773e-06,4.905338e-04,,1.226334e+00,9.943347e+04,,9.261747e-01,1.916470e+02
101,3.500000e-07,8.000000e-08,1.803808e+19,7.467056e-07,1.345384e-06,9.584820e-04,2.217028e+00,2.124981e+00,7.091893e+04,7.616576e+03,4.065537e+00,3.772124e+06
102,3.617304e-07,8.000000e-08,3.222224e+19,3.571854e-07,1.349843e-06,8.687866e-04,,2.171967e+00,6.947233e+04,,2.557950e+00,4.587190e+01
103,4.725138e-07,7.000000e-08,8.309490e+19,4.752958e-07,1.318246e-06,6.946815e-04,8.682194e-01,6.031360e-01,1.677870e+01,3.392743e+03,5.802470e+01,4.657848e-01
104,4.370214e-07,7.000000e-08,9.390066e+19,3.828500e-07,1.284762e-06,8.263556e-04,8.554040e-01,7.068679e-01,1.328031e+01,2.649607e+03,7.034649e+01,4.820385e-01
105,3.942014e-07,8.000000e-08,1.000000e+20,1.304470e-07,1.270396e-06,8.834039e-04,,2.208510e+00,1.067616e+05,,1.240810e+00,1.503123e+02,
106,4.671531e-07,1.000000e-07,1.019248e+18,2.766136e-07,1.261066e-06,7.303725e-04,9.155476e-01,6.686908e-01,1.449354e+01,3.656635e+03,6.194562e+01,4.705503e-01,
107,4.213371e-07,1.100000e-07,7.746547e+19,1.627736e-07,1.260000e-06,8.314901e-04,8.574623e-01,7.129715e-01,1.530712e+01,3.534079e+03,6.504933e+01,5.315607e-01,
108,3.892750e-07,1.000000e-07,6.348813e+19,2.897939e-07,1.260000e-06,7.429114e-04,8.650193e-01,6.426327e-01,1.471667e+01,4.079090e+03,5.857839e+01,4.515191e-01,
109,4.452368e-07,1.100000e-07,6.950663e+18,5.670118e-07,1.263238e-06,5.552952e-04,9.069303e-01,5.036141e-01,2.029783e+01,7.515484e+03,4.722824e+01,4.865404e-01,
110,4.592929e-07,1.000000e-07,8.324931e+19,3.140644e-07,1.260000e-06,8.501424e-04,8.560475e-01,7.277623e-01,1.254553e+01,3.635241e+03,6.829410e+01,4.887893e-01,
111,4.796534e-07,7.000000e-08,1.000000e+20,3.925289e-07,1.311874e-06,9.290448e-04,8.502744e-01,7.899430e-01,1.181719e+01,2.548518e+03,7.845182e+01,5.415414e-01,
112,4.534218e-07,1.100000e-07,2.843640e+19,2.766058e-07,1.260000e-06,7.358851e-04,8.686329e-01,6.392141e-01,1.504630e+01,5.198208e+03,5.820704e+01,4.558095e-01,
113,4.058600e-07,7.000000e-08,8.390549e+19,4.986698e-07,1.269656e-06,1.000000e-03,8.456995e-01,8.456995e-01,1.035693e+01,2.396415e+03,8.640569e+01,5.810947e-01,
114,4.863203e-07,1.100000e-07,8.947863e+18,1.426614e-07,1.263391e-06,5.073518e-04,9.122627e-01,4.628381e-01,2.282408e+01,7.859528e+03,4.263287e+01,5.406575e-01,
115,3.657930e-07,1.100000e-07,7.554211e+19,1.736214e-07,1.270676e-06,9.488461e-04,8.506516e-01,8.071375e-01,1.389064e+01,3.144836e+03,7.338403e+01,6.007420e-01,
116,4.656328e-07,9.000000e-08,1.000000e+20,4.112505e-07,1.280551e-06,8.082747e-04,8.590845e-01,6.943763e-01,1.359579e+01,3.476453e+03,6.652036e+01,4.761451e-01,
117,3.500000e-07,1.000000e-07,4.974450e+19,8.000000e-07,1.292659e-06,8.044151e-04,8.694819e-01,6.994244e-01,1.395189e+01,5.181321e+03,6.173491e+01,4.884276e-01,
118,4.662049e-07,1.200000e-07,1.000000e+17,3.471409e-07,1.260000e-06,8.335405e-04,9.517852e-01,7.933515e-01,1.234754e+01,2.944605e+03,4.314387e+01,5.549310e-01,
119,4.898712e-07,1.000000e-07,1.000000e+17,2.356894e-07,1.283710e-06,9.202418e-04,9.505096e-01,8.746987e-01,1.119391e+01,2.191899e+03,4.413731e+01,6.295462e-01,
120,3.500000e-07,1.000000e-07,7.308394e+19,5.045523e-07,1.260000e-06,8.167736e-04,8.642099e-01,7.058638e-01,1.333845e+01,4.185028e+03,6.188744e+01,4.822063e-01,
121,4.493298e-07,1.100000e-07,4.457405e+18,8.000000e-07,1.285366e-06,7.448704e-04,8.854221e-01,6.595247e-01,1.479373e+01,5.685010e+03,6.219417e+01,4.686219e-01,
122,3.500000e-07,1.100000e-07,4.754661e+19,6.408043e-07,1.260000e-06,6.022804e-04,8.904406e-01,5.362950e-01,1.909586e+01,6.500432e+03,4.648581e+01,4.748174e-01,
123,4.852967e-07,7.000000e-08,1.000000e+20,4.185228e-07,1.339199e-06,7.384036e-04,8.645555e-01,6.383909e-01,1.593075e+01,3.125150e+03,6.139094e+01,4.756217e-01,
124,4.150311e-07,1.100000e-07,1.870468e+19,8.000000e-07,1.286567e-06,5.801569e-04,8.951790e-01,5.193443e-01,1.987692e+01,7.699426e+03,4.817259e+01,4.851218e-01,
125,4.208467e-07,7.000000e-08,8.086474e+19,4.079253e-07,1.260000e-06,7.158525e-04,8.631438e-01,6.178837e-01,1.537901e+01,2.988129e+03,6.133377e+01,4.446317e-01,
126,5.000000e-07,9.000000e-08,1.000000e+20,4.020545e-07,1.356069e-06,3.422497e-04,9.458348e-01,3.237117e-01,3.836984e+01,7.380443e+03,2.663735e+01,1.177536e+00,
127,4.866766e-07,1.000000e-07,1.000000e+20,3.316651e-07,1.285488e-06,1.000000e-03,8.481811e-01,8.481811e-01,1.055559e+01,3.217727e+03,7.995904e+01,5.871533e-01,
128,4.052752e-07,1.000000e-07,8.485938e+19,2.004382e-07,1.278116e-06,1.000000e-03,8.475575e-01,8.475575e-01,1.062853e+01,2.965165e+03,7.754062e+01,5.875718e-01,
129,3.927159e-07,8.000000e-08,1.000000e+20,0.000000e+00,1.324072e-06,1.000000e-03,,2.500000e+00,7.987366e+04,,1.409221e+00,1.307840e+02,
130,4.531665e-07,8.000000e-08,8.116032e+19,4.206120e-07,1.264436e-06,9.558121e-04,,2.389530e+00,1.115313e+05,,9.450103e-01,1.889947e+02,
131,4.509800e-07,7.000000e-08,1.000000e+20,3.515751e-07,1.323977e-06,8.304662e-04,8.565220e-01,7.113126e-01,1.368689e+01,2.660834e+03,6.893012e+01,4.946742e-01,
132,4.312434e-07,1.000000e-07,1.000000e+20,2.322196e-07,1.308554e-06,1.000000e-03,8.486801e-01,8.486801e-01,1.093695e+01,2.997493e+03,7.699503e+01,5.938932e-01,
133,3.932001e-07,7.000000e-08,8.494745e+19,4.095755e-07,1.274068e-06,8.258597e-04,8.552317e-01,7.063014e-01,1.315311e+01,2.613392e+03,7.015286e+01,4.789563e-01,
134,4.328411e-07,1.000000e-07,1.000000e+20,3.199022e-07,1.270878e-06,8.195109e-04,8.584755e-01,7.035300e-01,1.325633e+01,3.565283e+03,6.580885e+01,4.782659e-01,
135,4.084582e-07,9.000000e-08,8.405401e+19,3.376123e-07,1.260000e-06,6.388429e-04,8.738758e-01,5.582693e-01,1.755712e+01,3.989697e+03,5.188558e+01,4.493545e-01,
136,4.964267e-07,1.000000e-07,1.000000e+20,4.947757e-07,1.266953e-06,9.032727e-04,8.534681e-01,7.709145e-01,1.172948e+01,3.715786e+03,7.533360e+01,5.192019e-01,
137,4.739712e-07,1.100000e-07,1.478663e+19,1.787153e-07,1.276898e-06,6.831910e-04,8.784589e-01,6.001552e-01,1.687430e+01,5.971700e+03,5.482702e+01,4.656869e-01,
138,4.084070e-07,7.000000e-08,9.453265e+19,3.363043e-07,1.292365e-06,1.000000e-03,8.459392e-01,8.459392e-01,1.059096e+01,2.196365e+03,8.392511e+01,5.850555e-01,
139,4.283844e-07,1.000000e-07,1.000000e+17,6.958238e-07,1.284646e-06,6.307942e-04,1.032231e+00,6.511255e-01,1.746669e+01,2.597905e+03,2.817764e+01,5.255890e-01,
140,4.670849e-07,1.100000e-07,1.031674e+19,4.631323e-07,1.260000e-06,7.760565e-04,8.698390e-01,6.750442e-01,1.390021e+01,5.691233e+03,6.519451e+01,4.638912e-01,
